08/11 14:34:00 FINE sim.Admin|Log for simulation 1 started
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Reporting campaign auction results... No pending campaign
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Reporting UCS auction results... DummyAdnetwork-5[efday=55, level=0.7290000000000001, price=0.1241280543593488] DummyAdnetwork-4[efday=55, level=0.5314410000000002, price=0.05899509296459236] DummyAdnetwork-3[efday=55, level=0.6561000000000001, price=0.10836952924860963] adv1[efday=55, level=0.5904900000000002, price=0.09398630839980592] DummyAdnetwork-2[efday=55, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=55, level=0.81, price=0.14471098081317918] DummyAdnetwork-6[efday=55, level=0.9, price=0.1617543298383633] DummyAdnetwork[efday=55, level=1.0, price=0.18724195962915613] 
08/11 14:43:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@c691ea3
08/11 14:43:10 INFO agents.DemandAgent|Day 55 :Notifying new campaign opportunity: CampaignImpl [id=555402226, reachImps=1561, dayStart=57, dayEnd=59, targetSegment=[OLD, MALE], videoCoef=2.305965285814033, mobileCoef=2.014957563431777, budgetMillis=0, advertiser=null]
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:43:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:43:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:43:10 SEVERE demand.CampaignImpl|Campaign #1858626254 impressed while over limit. Current cost: 3.9358371205129905 Budget limit: 3.934
08/11 14:43:10 SEVERE agents.DemandAgent|Day 55 :Campaign limit expired Impressed while over limit: 1858626254, daily limit was: 12390, 3.934 values are: 5447.378262798367, 3.9358371205129905, total limit was: 2147483647, Infinity total values are: 0.05447.378262798367, 0.03.9358371205129905
08/11 14:43:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1858626254, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:43:10 SEVERE demand.CampaignImpl|Campaign #1317319920 impressed while over limit. Current cost: 0.0015937486727032049 Budget limit: 1.409
08/11 14:43:10 SEVERE agents.DemandAgent|Day 55 :Campaign limit expired Impressed while over limit: 1317319920, daily limit was: 3529, 1.409 values are: 3529.4117270018655, 0.0015937486727032049, total limit was: 2147483647, Infinity total values are: 3530.7751489409843529.4117270018655, 0.00.0015937486727032049
08/11 14:43:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1317319920, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:43:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 417
08/11 14:43:10 INFO sim.Simulation|***** START OF TIME 55 COMPLETE *****
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16851883615567953 Cmp ID: 555402226 Cmp Bid: 56
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13198523923545685 Cmp ID: 555402226 Cmp Bid: 1461
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1706789487884583 Cmp ID: 555402226 Cmp Bid: 1019
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.19628498766088692 Cmp ID: 555402226 Cmp Bid: 118
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1755056806236942 Cmp ID: 555402226 Cmp Bid: 1
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17358282764352445 Cmp ID: 555402226 Cmp Bid: 656
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12104043293898248 Cmp ID: 555402226 Cmp Bid: 148
08/11 14:43:10 FINE agents.DemandAgent|Day 55 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1597840732349697 Cmp ID: 555402226 Cmp Bid: 1095
08/11 14:43:20 INFO sim.Simulation|***** START OF TIME 56 *****
08/11 14:43:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1858626254 at price 3.934
08/11 14:43:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1858626254 at price 3.934
08/11 14:43:20 INFO agents.DemandAgent|Day 56 : Auction pending campaign: CampaignImpl [id=555402226, reachImps=1561, dayStart=57, dayEnd=59, targetSegment=[OLD, MALE], videoCoef=2.305965285814033, mobileCoef=2.014957563431777, budgetMillis=0, advertiser=null]
08/11 14:43:20 FINE agents.DemandAgent|Day 56 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.044930456143297DummyAdnetwork: 1.0374143525978856
08/11 14:43:20 FINE agents.DemandAgent|Day 56 :Reporting campaign auction results... CampaignImpl [id=555402226, reachImps=1561, dayStart=57, dayEnd=59, targetSegment=[OLD, MALE], videoCoef=2.305965285814033, mobileCoef=2.014957563431777, budgetMillis=955, advertiser=DummyAdnetwork-5]
08/11 14:43:20 FINE agents.DemandAgent|Day 56 :Reporting UCS auction results... DummyAdnetwork-5[efday=56, level=0.7290000000000001, price=0.1241280543593488] DummyAdnetwork-4[efday=56, level=0.5314410000000002, price=0.05899509296459236] DummyAdnetwork-3[efday=56, level=0.6561000000000001, price=0.10836952924860963] adv1[efday=56, level=0.5904900000000002, price=0.09398630839980592] DummyAdnetwork-2[efday=56, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=56, level=0.81, price=0.14471098081317918] DummyAdnetwork-6[efday=56, level=0.9, price=0.1617543298383633] DummyAdnetwork[efday=56, level=1.0, price=0.18724195962915613] 
08/11 14:43:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@4e933928
08/11 14:43:20 INFO agents.DemandAgent|Day 56 : A campaign was not published today because its randomized length was too long
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:43:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:43:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:43:20 SEVERE demand.CampaignImpl|Campaign #1858626254 impressed while over limit. Current cost: 0.0 Budget limit: 3.934
08/11 14:43:20 SEVERE agents.DemandAgent|Day 56 :Campaign limit expired Impressed while over limit: 1858626254, daily limit was: 12390, 3.934 values are: 12393.826287723188, 0.0, total limit was: 2147483647, Infinity total values are: 5447.37826279836712393.826287723188, 3.93583712051299050.0
08/11 14:43:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1858626254, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:43:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 453
08/11 14:43:20 INFO sim.Simulation|***** START OF TIME 56 COMPLETE *****
08/11 14:43:30 INFO sim.Simulation|***** START OF TIME 57 *****
08/11 14:43:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1858626254 at price 3.934
08/11 14:43:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1858626254 at price 3.934
08/11 14:43:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #555402226 at price 0.955
08/11 14:43:30 INFO demand.CampaignImpl|Applied daily limit for campaign #555402226 at price 0.955
08/11 14:43:30 INFO agents.DemandAgent|Day 57 : No pending campaign to auction
08/11 14:43:30 INFO demand.CampaignImpl|Campaign 1317319920 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=7060.186875942849, otherImps=0.0, cost=0.0015937486727032049] Reach 3529 ERR 1.289425342881129 Budget 1.409 Revenue 1.816800308119511
08/11 14:43:30 INFO demand.CampaignImpl|Campaign 1114218235 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=9415.224413244705, otherImps=0.0, cost=0.0028039016763634454] Reach 4706 ERR 1.2894302129618571 Budget 0.704 Revenue 0.9077588699251473
08/11 14:43:30 FINE agents.DemandAgent|Day 57 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.1862250824145417DummyAdnetwork-6: 1.1916273881859962DummyAdnetwork: 1.1886238688162685
08/11 14:43:30 FINE agents.DemandAgent|Day 57 :Reporting campaign auction results... No pending campaign
08/11 14:43:30 FINE agents.DemandAgent|Day 57 :Reporting UCS auction results... DummyAdnetwork-5[efday=57, level=0.81, price=0.13824994851865122] DummyAdnetwork-4[efday=57, level=0.9, price=0.156224544879172] DummyAdnetwork-3[efday=57, level=1.0, price=0.1755056806236942] adv1[efday=57, level=0.7290000000000001, price=0.12285023155749039] DummyAdnetwork-2[efday=57, level=0.5314410000000002, price=0.0643258487215258] DummyAdnetwork-7[efday=57, level=0.5904900000000002, price=0.07793596391614493] DummyAdnetwork-6[efday=57, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=57, level=0.6561000000000001, price=0.10483433044946365] 
08/11 14:43:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@acbaa5f
08/11 14:43:30 INFO agents.DemandAgent|Day 57 : A campaign was not published today because its randomized length was too long
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:43:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:43:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:43:30 SEVERE demand.CampaignImpl|Campaign #1858626254 impressed while over limit. Current cost: 2.025844483106282 Budget limit: 3.934
08/11 14:43:30 SEVERE agents.DemandAgent|Day 57 :Campaign limit expired Impressed while over limit: 1858626254, daily limit was: 6942, 3.934 values are: 6943.9009222445075, 2.025844483106282, total limit was: 2147483647, Infinity total values are: 17841.2045505215576943.9009222445075, 3.93583712051299052.025844483106282
08/11 14:43:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1858626254, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:43:30 SEVERE demand.CampaignImpl|Campaign #555402226 impressed while over limit. Current cost: 0.0 Budget limit: 0.955
08/11 14:43:30 SEVERE agents.DemandAgent|Day 57 :Campaign limit expired Impressed while over limit: 555402226, daily limit was: 1561, 0.955 values are: 1562.1663769912736, 0.0, total limit was: 2147483647, Infinity total values are: 0.01562.1663769912736, 0.00.0
08/11 14:43:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=555402226, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 14:43:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 393
08/11 14:43:30 INFO sim.Simulation|***** START OF TIME 57 COMPLETE *****
08/11 14:43:40 INFO sim.Simulation|***** START OF TIME 58 *****
08/11 14:43:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #555402226 at price 0.955
08/11 14:43:40 INFO demand.CampaignImpl|Applied daily limit for campaign #555402226 at price 0.955
08/11 14:43:40 INFO agents.DemandAgent|Day 58 : No pending campaign to auction
08/11 14:43:40 INFO demand.CampaignImpl|Campaign 1551999989 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=15925.5123424091, otherImps=0.0, cost=0.0] Reach 13015 ERR 1.1487082829531072 Budget 7.173 Revenue 8.239684513622638
08/11 14:43:40 INFO demand.CampaignImpl|Campaign 227120332 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=2211.9220064332594, otherImps=0.0, cost=0.5321107275605044] Reach 1292 ERR 1.2618247044160855 Budget 0.718 Revenue 0.9059901377707493
08/11 14:43:40 FINE agents.DemandAgent|Day 58 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 0.8953999543534422DummyAdnetwork-7: 1.163715002737681DummyAdnetwork-6: 1.1916273881859962DummyAdnetwork: 1.2325443701761587
08/11 14:43:40 FINE agents.DemandAgent|Day 58 :Reporting campaign auction results... No pending campaign
08/11 14:43:40 FINE agents.DemandAgent|Day 58 :Reporting UCS auction results... DummyAdnetwork-5[efday=58, level=0.81, price=0.13824994851865122] DummyAdnetwork-4[efday=58, level=0.9, price=0.156224544879172] DummyAdnetwork-3[efday=58, level=1.0, price=0.1755056806236942] adv1[efday=58, level=0.7290000000000001, price=0.12285023155749039] DummyAdnetwork-2[efday=58, level=0.5314410000000002, price=0.0643258487215258] DummyAdnetwork-7[efday=58, level=0.5904900000000002, price=0.07793596391614493] DummyAdnetwork-6[efday=58, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=58, level=0.6561000000000001, price=0.10483433044946365] 
08/11 14:43:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@7d39eda7
08/11 14:43:40 INFO agents.DemandAgent|Day 58 : A campaign was not published today because its randomized length was too long
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:43:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:43:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:43:40 SEVERE demand.CampaignImpl|Campaign #555402226 impressed while over limit. Current cost: 0.0 Budget limit: 0.955
08/11 14:43:40 SEVERE agents.DemandAgent|Day 58 :Campaign limit expired Impressed while over limit: 555402226, daily limit was: 1561, 0.955 values are: 1561.1508569067116, 0.0, total limit was: 2147483647, Infinity total values are: 1562.16637699127361561.1508569067116, 0.00.0
08/11 14:43:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=555402226, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 14:43:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 471
08/11 14:43:40 INFO sim.Simulation|***** START OF TIME 58 COMPLETE *****
08/11 14:43:50 INFO sim.Simulation|***** START OF TIME 59 *****
08/11 14:43:50 INFO agents.DemandAgent|Day 59 : No pending campaign to auction
08/11 14:43:50 INFO demand.CampaignImpl|Campaign 1225731596 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3687.7459845441813, otherImps=0.0, cost=0.0] Reach 3256 ERR 1.1027594586936154 Budget 0.608 Revenue 0.6704777508857181
08/11 14:43:50 FINE agents.DemandAgent|Day 59 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.1489069953624047DummyAdnetwork-4: 0.5999210076165149DummyAdnetwork-3: 1.248832260531718adv1: 1.2251978833854325DummyAdnetwork-2: 1.019815656957546DummyAdnetwork-7: 1.163715002737681DummyAdnetwork-6: 1.1916273881859962DummyAdnetwork: 1.2325443701761587
08/11 14:43:50 FINE agents.DemandAgent|Day 59 :Reporting campaign auction results... No pending campaign
08/11 14:43:50 FINE agents.DemandAgent|Day 59 :Reporting UCS auction results... DummyAdnetwork-5[efday=59, level=0.81, price=0.13824994851865122] DummyAdnetwork-4[efday=59, level=0.9, price=0.156224544879172] DummyAdnetwork-3[efday=59, level=1.0, price=0.1755056806236942] adv1[efday=59, level=0.7290000000000001, price=0.12285023155749039] DummyAdnetwork-2[efday=59, level=0.5314410000000002, price=0.0643258487215258] DummyAdnetwork-7[efday=59, level=0.5904900000000002, price=0.07793596391614493] DummyAdnetwork-6[efday=59, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=59, level=0.6561000000000001, price=0.10483433044946365] 
