08/11 14:45:00 FINE sim.Admin|Log for simulation 2 started
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11154430758770534 Cmp ID: 1134122433 Cmp Bid: 1224
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19809557511820702 Cmp ID: 1134122433 Cmp Bid: 62
08/11 14:53:01 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.18526853831130707 Cmp ID: 1134122433 Cmp Bid: 1499
08/11 14:53:10 INFO sim.Simulation|***** START OF TIME 49 *****
08/11 14:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2013628732 at price 1.591
08/11 14:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2013628732 at price 1.591
08/11 14:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048314989 at price 7.295
08/11 14:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1048314989 at price 7.295
08/11 14:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #857673534 at price 2.451
08/11 14:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #857673534 at price 2.451
08/11 14:53:10 INFO agents.DemandAgent|Day 49 : Auction pending campaign: CampaignImpl [id=1134122433, reachImps=8762, dayStart=50, dayEnd=59, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.6603691029033425, mobileCoef=1.5099780725598146, budgetMillis=0, advertiser=null]
08/11 14:53:10 INFO demand.CampaignImpl|Campaign 259782877 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=11556.55720896502, otherImps=0.0, cost=5.504485631497357] Reach 20980 ERR 0.2748964742622178 Budget 6.496 Revenue 1.785727496807367
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.49411758702121134DummyAdnetwork-2: 1.235069602546289DummyAdnetwork-7: 1.227685038916039DummyAdnetwork-6: 1.1025550076363557DummyAdnetwork: 1.0737545023454513
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Reporting campaign auction results... CampaignImpl [id=1134122433, reachImps=8762, dayStart=50, dayEnd=59, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.6603691029033425, mobileCoef=1.5099780725598146, budgetMillis=1776, advertiser=DummyAdnetwork-3]
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Reporting UCS auction results... DummyAdnetwork-5[efday=49, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=49, level=0.9, price=0.17191469159365005] DummyAdnetwork-3[efday=49, level=0.7290000000000001, price=0.13080804545929392] adv1[efday=49, level=0.5904900000000002, price=0.08104354318311105] DummyAdnetwork-2[efday=49, level=0.6561000000000001, price=0.09718541580435862] DummyAdnetwork-7[efday=49, level=1.0, price=0.19586705819416628] DummyAdnetwork-6[efday=49, level=0.5314410000000002, price=0.05876299191509844] DummyAdnetwork[efday=49, level=0.81, price=0.14807312245939727] 
08/11 14:53:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@14e443f3
08/11 14:53:10 INFO agents.DemandAgent|Day 49 :Notifying new campaign opportunity: CampaignImpl [id=590168924, reachImps=9158, dayStart=51, dayEnd=53, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.1593845755748133, mobileCoef=2.357230802259605, budgetMillis=0, advertiser=null]
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:53:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:53:10 SEVERE demand.CampaignImpl|Campaign #2013628732 impressed while over limit. Current cost: 0.0 Budget limit: 1.591
08/11 14:53:10 SEVERE agents.DemandAgent|Day 49 :Campaign limit expired Impressed while over limit: 2013628732, daily limit was: 66, 1.591 values are: 67.5772667750643, 0.0, total limit was: 2147483647, Infinity total values are: 4841.3929758063467.5772667750643, 1.59355440302888530.0
08/11 14:53:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2013628732, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:53:10 SEVERE demand.CampaignImpl|Campaign #857673534 impressed while over limit. Current cost: 2.4541102423577663 Budget limit: 2.451
08/11 14:53:10 SEVERE agents.DemandAgent|Day 49 :Campaign limit expired Impressed while over limit: 857673534, daily limit was: 21905, 2.451 values are: 4772.982200565722, 2.4541102423577663, total limit was: 2147483647, Infinity total values are: 0.04772.982200565722, 0.02.4541102423577663
08/11 14:53:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=857673534, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:53:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 405
08/11 14:53:10 INFO sim.Simulation|***** START OF TIME 49 COMPLETE *****
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18262086946725736 Cmp ID: 590168924 Cmp Bid: 4385
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.19319785919974045 Cmp ID: 590168924 Cmp Bid: 6558
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1586619780693212 Cmp ID: 590168924 Cmp Bid: 6218
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16546696938622876 Cmp ID: 590168924 Cmp Bid: 8261
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17052737501167375 Cmp ID: 590168924 Cmp Bid: 412
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17490726380463423 Cmp ID: 590168924 Cmp Bid: 8555
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12729877795848413 Cmp ID: 590168924 Cmp Bid: 1243
08/11 14:53:10 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.13761622371382204 Cmp ID: 590168924 Cmp Bid: 1653
08/11 14:53:20 INFO sim.Simulation|***** START OF TIME 50 *****
08/11 14:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1134122433 at price 1.776
08/11 14:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1134122433 at price 1.776
08/11 14:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048314989 at price 7.295
08/11 14:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1048314989 at price 7.295
08/11 14:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #857673534 at price 2.451
08/11 14:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #857673534 at price 2.451
08/11 14:53:20 INFO agents.DemandAgent|Day 50 : Auction pending campaign: CampaignImpl [id=590168924, reachImps=9158, dayStart=51, dayEnd=53, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.1593845755748133, mobileCoef=2.357230802259605, budgetMillis=0, advertiser=null]
08/11 14:53:20 INFO demand.CampaignImpl|Campaign 1068533678 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=1397.1166311384864, otherImps=0.0, cost=0.3034655696888245] Reach 1215 ERR 1.1126778961673165 Budget 0.289 Revenue 0.32156391199235446
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.49411758702121134DummyAdnetwork-2: 1.1616345787189055DummyAdnetwork-7: 1.227685038916039DummyAdnetwork-6: 1.1025550076363557DummyAdnetwork: 1.0737545023454513
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Reporting campaign auction results... CampaignImpl [id=590168924, reachImps=9158, dayStart=51, dayEnd=53, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.1593845755748133, mobileCoef=2.357230802259605, budgetMillis=1484, advertiser=DummyAdnetwork-6]
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Reporting UCS auction results... DummyAdnetwork-5[efday=50, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=50, level=0.5314410000000002, price=0.05927921836871773] DummyAdnetwork-3[efday=50, level=0.81, price=0.11901672822440183] adv1[efday=50, level=0.6561000000000001, price=0.08692327698977806] DummyAdnetwork-2[efday=50, level=0.5904900000000002, price=0.07421271486636628] DummyAdnetwork-7[efday=50, level=0.9, price=0.16596737582277477] DummyAdnetwork-6[efday=50, level=1.0, price=0.18526853831130707] DummyAdnetwork[efday=50, level=0.7290000000000001, price=0.10057650780952364] 
08/11 14:53:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@4aaf3d8
08/11 14:53:20 INFO agents.DemandAgent|Day 50 :Notifying new campaign opportunity: CampaignImpl [id=845665125, reachImps=4381, dayStart=52, dayEnd=56, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.151426395445887, mobileCoef=2.1546936496352185, budgetMillis=0, advertiser=null]
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:53:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:53:20 SEVERE demand.CampaignImpl|Campaign #1134122433 impressed while over limit. Current cost: 1.7764747787818003 Budget limit: 1.776
08/11 14:53:20 SEVERE agents.DemandAgent|Day 50 :Campaign limit expired Impressed while over limit: 1134122433, daily limit was: 8762, 1.776 values are: 4306.347865975506, 1.7764747787818003, total limit was: 2147483647, Infinity total values are: 0.04306.347865975506, 0.01.7764747787818003
08/11 14:53:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1134122433, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:53:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 435
08/11 14:53:20 INFO sim.Simulation|***** START OF TIME 50 COMPLETE *****
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1069062385688801 Cmp ID: 845665125 Cmp Bid: 414
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1782242814701207 Cmp ID: 845665125 Cmp Bid: 3321
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12943334317833208 Cmp ID: 845665125 Cmp Bid: 2677
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.11527108681266059 Cmp ID: 845665125 Cmp Bid: 1096
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11773560539399873 Cmp ID: 845665125 Cmp Bid: 1195
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19166924514693112 Cmp ID: 845665125 Cmp Bid: 2614
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16268529453649422 Cmp ID: 845665125 Cmp Bid: 4339
08/11 14:53:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.17205611886948247 Cmp ID: 845665125 Cmp Bid: 1958
08/11 14:53:30 INFO sim.Simulation|***** START OF TIME 51 *****
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1134122433 at price 1.776
08/11 14:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1134122433 at price 1.776
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1048314989 at price 7.295
08/11 14:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #1048314989 at price 7.295
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #590168924 at price 1.484
08/11 14:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #590168924 at price 1.484
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #857673534 at price 2.451
08/11 14:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #857673534 at price 2.451
08/11 14:53:30 INFO agents.DemandAgent|Day 51 : Auction pending campaign: CampaignImpl [id=845665125, reachImps=4381, dayStart=52, dayEnd=56, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.151426395445887, mobileCoef=2.1546936496352185, budgetMillis=0, advertiser=null]
08/11 14:53:30 INFO demand.CampaignImpl|Campaign 1850280126 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=10416.585883803535, otherImps=0.0, cost=0.0] Reach 5206 ERR 1.2894447654559396 Budget 1.552 Revenue 2.0012182759876183
08/11 14:53:30 FINE agents.DemandAgent|Day 51 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.014698768844824DummyAdnetwork-4: 0.5169976645225827DummyAdnetwork-3: 1.1515803752322975adv1: 0.9713138940820483DummyAdnetwork-2: 1.1616345787189055DummyAdnetwork-7: 1.227685038916039DummyAdnetwork-6: 1.1025550076363557DummyAdnetwork: 1.0737545023454513
08/11 14:53:30 FINE agents.DemandAgent|Day 51 :Reporting campaign auction results... CampaignImpl [id=845665125, reachImps=4381, dayStart=52, dayEnd=56, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.151426395445887, mobileCoef=2.1546936496352185, budgetMillis=1836, advertiser=DummyAdnetwork-3]
08/11 14:53:30 FINE agents.DemandAgent|Day 51 :Reporting UCS auction results... DummyAdnetwork-5[efday=51, level=0.81, price=0.13812717375945574] DummyAdnetwork-4[efday=51, level=0.7290000000000001, price=0.12062542068256078] DummyAdnetwork-3[efday=51, level=0.6561000000000001, price=0.10409812381128165] adv1[efday=51, level=0.5904900000000002, price=0.0812610039407748] DummyAdnetwork-2[efday=51, level=1.0, price=0.18262086946725736] DummyAdnetwork-7[efday=51, level=0.5314410000000002, price=0.06765178985703478] DummyAdnetwork-6[efday=51, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=51, level=0.9, price=0.1574165374241708] 
08/11 14:53:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@48d4b515
08/11 14:53:30 INFO agents.DemandAgent|Day 51 :Notifying new campaign opportunity: CampaignImpl [id=464763876, reachImps=20176, dayStart=53, dayEnd=57, targetSegment=[FEMALE], videoCoef=2.3188483703148726, mobileCoef=1.7327105151123452, budgetMillis=0, advertiser=null]
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:53:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:53:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:53:30 SEVERE demand.CampaignImpl|Campaign #1134122433 impressed while over limit. Current cost: 1.7766219839342645 Budget limit: 1.776
08/11 14:53:30 SEVERE agents.DemandAgent|Day 51 :Campaign limit expired Impressed while over limit: 1134122433, daily limit was: 8762, 1.776 values are: 676.9628404034153, 1.7766219839342645, total limit was: 2147483647, Infinity total values are: 4306.347865975506676.9628404034153, 1.77647477878180031.7766219839342645
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1134122433, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:53:30 SEVERE demand.CampaignImpl|Campaign #590168924 impressed while over limit. Current cost: 1.4841626322012995 Budget limit: 1.484
08/11 14:53:30 SEVERE agents.DemandAgent|Day 51 :Campaign limit expired Impressed while over limit: 590168924, daily limit was: 9158, 1.484 values are: 1568.3521923133442, 1.4841626322012995, total limit was: 2147483647, Infinity total values are: 0.01568.3521923133442, 0.01.4841626322012995
08/11 14:53:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=590168924, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:53:30 SEVERE demand.CampaignImpl|Campaign #857673534 impressed while over limit. Current cost: 2.4514518123086293 Budget limit: 2.451
