15/11 11:30:00 FINE sim.Admin|Log for simulation 3 started
15/11 11:36:31 FINE agents.DemandAgent|Day 39 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15484253893552768 Cmp ID: 398674255 Cmp Bid: 393
15/11 11:36:40 INFO sim.Simulation|***** START OF TIME 40 *****
15/11 11:36:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #446315236 at price 8.353
15/11 11:36:40 INFO demand.CampaignImpl|Applied daily limit for campaign #446315236 at price 8.353
15/11 11:36:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #567436341 at price 7.442
15/11 11:36:40 INFO demand.CampaignImpl|Applied daily limit for campaign #567436341 at price 7.442
15/11 11:36:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1223000882 at price 2.94
15/11 11:36:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1223000882 at price 2.94
15/11 11:36:40 INFO agents.DemandAgent|Day 40 : Auction pending campaign: CampaignImpl [id=398674255, reachImps=3631, dayStart=41, dayEnd=45, targetSegment=[LOW_INCOME, MALE], videoCoef=2.064275144610238, mobileCoef=1.7066536022866954, budgetMillis=0, advertiser=null]
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2088762212743909DummyAdnetwork-4: 1.2253064444578512DummyAdnetwork-3: 1.0012764285031632adv1: 1.1412888797460206DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.3106287702447147DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.1907157239421369
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Reporting campaign auction results... CampaignImpl [id=398674255, reachImps=3631, dayStart=41, dayEnd=45, targetSegment=[LOW_INCOME, MALE], videoCoef=2.064275144610238, mobileCoef=1.7066536022866954, budgetMillis=482, advertiser=DummyAdnetwork-4]
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Reporting UCS auction results... DummyAdnetwork-5[efday=40, level=0.5904900000000002, price=0.0710632735130702] DummyAdnetwork-4[efday=40, level=1.0, price=0.19431045290731636] DummyAdnetwork-3[efday=40, level=0.47829690000000014, price=0.0] adv1[efday=40, level=0.5314410000000002, price=0.05666965314491811] DummyAdnetwork-2[efday=40, level=0.9, price=0.17368572581234423] DummyAdnetwork-7[efday=40, level=0.6561000000000001, price=0.0896419697551525] DummyAdnetwork-6[efday=40, level=0.7290000000000001, price=0.10796082434864662] DummyAdnetwork[efday=40, level=0.81, price=0.13015965028766968] 
15/11 11:36:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@2cdc18f9
15/11 11:36:40 INFO agents.DemandAgent|Day 40 :Notifying new campaign opportunity: CampaignImpl [id=1596651417, reachImps=773, dayStart=42, dayEnd=46, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.7246087046386194, mobileCoef=1.5368901738037692, budgetMillis=0, advertiser=null]
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:36:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:36:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:36:40 SEVERE demand.CampaignImpl|Campaign #1223000882 impressed while over limit. Current cost: 0.0 Budget limit: 2.94
15/11 11:36:40 SEVERE agents.DemandAgent|Day 40 :Campaign limit expired Impressed while over limit: 1223000882, daily limit was: 2120, 2.94 values are: 2124.269030068972, 0.0, total limit was: 2147483647, Infinity total values are: 11843.2761997614622124.269030068972, 0.00189057865463355350.0
15/11 11:36:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1223000882, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:36:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 406
15/11 11:36:40 INFO sim.Simulation|***** START OF TIME 40 COMPLETE *****
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11431238514247215 Cmp ID: 1596651417 Cmp Bid: 690
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1992565186070741 Cmp ID: 1596651417 Cmp Bid: 606
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1607151496535136 Cmp ID: 1596651417 Cmp Bid: 432
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18547595107306658 Cmp ID: 1596651417 Cmp Bid: 408
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11649175356505867 Cmp ID: 1596651417 Cmp Bid: 256
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13121330160446193 Cmp ID: 1596651417 Cmp Bid: 430
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18949723834421797 Cmp ID: 1596651417 Cmp Bid: 520
15/11 11:36:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11021728110347714 Cmp ID: 1596651417 Cmp Bid: 270
15/11 11:36:50 INFO sim.Simulation|***** START OF TIME 41 *****
15/11 11:36:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #446315236 at price 8.353
15/11 11:36:50 INFO demand.CampaignImpl|Applied daily limit for campaign #446315236 at price 8.353
15/11 11:36:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #398674255 at price 0.482
15/11 11:36:50 INFO demand.CampaignImpl|Applied daily limit for campaign #398674255 at price 0.482
15/11 11:36:50 INFO agents.DemandAgent|Day 41 : Auction pending campaign: CampaignImpl [id=1596651417, reachImps=773, dayStart=42, dayEnd=46, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.7246087046386194, mobileCoef=1.5368901738037692, budgetMillis=0, advertiser=null]
15/11 11:36:50 INFO demand.CampaignImpl|Campaign 908423185 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=1814.964160838052, otherImps=0.0, cost=0.0] Reach 4860 ERR 0.12564024428140208 Budget 2.208 Revenue 0.27741365937333584
15/11 11:36:50 INFO demand.CampaignImpl|Campaign 1393029966 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=10791.143112200893, otherImps=0.0, cost=1.827811781464175] Reach 8975 ERR 1.1392467061793377 Budget 3.042 Revenue 3.4655884801975447
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2088762212743909DummyAdnetwork-4: 1.2253064444578512DummyAdnetwork-3: 0.4758947179701066adv1: 1.1412888797460206DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.8077995318054885DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.1907157239421369
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Reporting campaign auction results... CampaignImpl [id=1596651417, reachImps=773, dayStart=42, dayEnd=46, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.7246087046386194, mobileCoef=1.5368901738037692, budgetMillis=435, advertiser=DummyAdnetwork-4]
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Reporting UCS auction results... DummyAdnetwork-5[efday=41, level=0.6561000000000001, price=0.09137057874346878] DummyAdnetwork-4[efday=41, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=41, level=0.5904900000000002, price=0.07565180501973258] adv1[efday=41, level=1.0, price=0.17073559741577243] DummyAdnetwork-2[efday=41, level=0.81, price=0.12542245653777742] DummyAdnetwork-7[efday=41, level=0.7290000000000001, price=0.10333199581340487] DummyAdnetwork-6[efday=41, level=0.9, price=0.1532010775084228] DummyAdnetwork[efday=41, level=0.5314410000000002, price=0.05829066017067389] 
15/11 11:36:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@267d3d4a
15/11 11:36:50 INFO agents.DemandAgent|Day 41 :Notifying new campaign opportunity: CampaignImpl [id=1781199532, reachImps=3601, dayStart=43, dayEnd=45, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.158799114232626, mobileCoef=2.0137400938678955, budgetMillis=0, advertiser=null]
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:36:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:36:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:36:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 396
15/11 11:36:50 INFO sim.Simulation|***** START OF TIME 41 COMPLETE *****
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14304257818858346 Cmp ID: 1781199532 Cmp Bid: 2624
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19666716964061262 Cmp ID: 1781199532 Cmp Bid: 1988
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12943554373730684 Cmp ID: 1781199532 Cmp Bid: 3530
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17780317467283008 Cmp ID: 1781199532 Cmp Bid: 565
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16946322313959933 Cmp ID: 1781199532 Cmp Bid: 1788
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16892298048600618 Cmp ID: 1781199532 Cmp Bid: 2586
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10581031128885376 Cmp ID: 1781199532 Cmp Bid: 2419
15/11 11:36:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19852627941831752 Cmp ID: 1781199532 Cmp Bid: 3367
15/11 11:37:00 INFO sim.Simulation|***** START OF TIME 42 *****
15/11 11:37:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #446315236 at price 8.353
15/11 11:37:00 INFO demand.CampaignImpl|Applied daily limit for campaign #446315236 at price 8.353
15/11 11:37:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1596651417 at price 0.435
15/11 11:37:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1596651417 at price 0.435
15/11 11:37:00 INFO agents.DemandAgent|Day 42 : Auction pending campaign: CampaignImpl [id=1781199532, reachImps=3601, dayStart=43, dayEnd=45, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.158799114232626, mobileCoef=2.0137400938678955, budgetMillis=0, advertiser=null]
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2088762212743909DummyAdnetwork-4: 1.2253064444578512DummyAdnetwork-3: 0.4758947179701066adv1: 1.1412888797460206DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.8077995318054885DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.1907157239421369
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Reporting campaign auction results... CampaignImpl [id=1781199532, reachImps=3601, dayStart=43, dayEnd=45, targetSegment=[OLD, LOW_INCOME, FEMALE], videoCoef=2.158799114232626, mobileCoef=2.0137400938678955, budgetMillis=2134, advertiser=DummyAdnetwork-4]
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Reporting UCS auction results... DummyAdnetwork-5[efday=42, level=0.6561000000000001, price=0.076430239514035] DummyAdnetwork-4[efday=42, level=0.5904900000000002, price=0.0675003203027784] DummyAdnetwork-3[efday=42, level=0.81, price=0.13017927121934603] adv1[efday=42, level=1.0, price=0.18949723834421797] DummyAdnetwork-2[efday=42, level=0.7290000000000001, price=0.09565449686965276] DummyAdnetwork-7[efday=42, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=42, level=0.9, price=0.16692835596575992] DummyAdnetwork[efday=42, level=0.5314410000000002, price=0.058573982086913015] 
15/11 11:37:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@429a804f
15/11 11:37:00 INFO agents.DemandAgent|Day 42 :Notifying new campaign opportunity: CampaignImpl [id=230842939, reachImps=12610, dayStart=44, dayEnd=48, targetSegment=[FEMALE], videoCoef=2.0230898537643887, mobileCoef=2.107498207921632, budgetMillis=0, advertiser=null]
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:37:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:37:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:37:00 SEVERE demand.CampaignImpl|Campaign #1596651417 impressed while over limit. Current cost: 0.0 Budget limit: 0.435
15/11 11:37:00 SEVERE agents.DemandAgent|Day 42 :Campaign limit expired Impressed while over limit: 1596651417, daily limit was: 773, 0.435 values are: 773.3829238396978, 0.0, total limit was: 2147483647, Infinity total values are: 0.0773.3829238396978, 0.00.0
15/11 11:37:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1596651417, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
15/11 11:37:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 472
15/11 11:37:00 INFO sim.Simulation|***** START OF TIME 42 COMPLETE *****
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15244580451856277 Cmp ID: 230842939 Cmp Bid: 10481
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11337522092483512 Cmp ID: 230842939 Cmp Bid: 9226
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17944958936385402 Cmp ID: 230842939 Cmp Bid: 1347
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16022893207636296 Cmp ID: 230842939 Cmp Bid: 10775
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13880696233991227 Cmp ID: 230842939 Cmp Bid: 11167
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1899477066821465 Cmp ID: 230842939 Cmp Bid: 11634
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1517426760955468 Cmp ID: 230842939 Cmp Bid: 6691
15/11 11:37:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1893183830820771 Cmp ID: 230842939 Cmp Bid: 6656
15/11 11:37:10 INFO sim.Simulation|***** START OF TIME 43 *****
15/11 11:37:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #446315236 at price 8.353
15/11 11:37:10 INFO demand.CampaignImpl|Applied daily limit for campaign #446315236 at price 8.353
15/11 11:37:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1781199532 at price 2.134
15/11 11:37:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1781199532 at price 2.134
15/11 11:37:10 INFO agents.DemandAgent|Day 43 : Auction pending campaign: CampaignImpl [id=230842939, reachImps=12610, dayStart=44, dayEnd=48, targetSegment=[FEMALE], videoCoef=2.0230898537643887, mobileCoef=2.107498207921632, budgetMillis=0, advertiser=null]
15/11 11:37:10 FINE agents.DemandAgent|Day 43 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.2088762212743909DummyAdnetwork-4: 1.2253064444578512DummyAdnetwork-3: 0.4758947179701066adv1: 1.1412888797460206DummyAdnetwork-2: 0.300139717326778DummyAdnetwork-7: 0.8077995318054885DummyAdnetwork-6: 0.7844570542094846DummyAdnetwork: 1.1907157239421369
15/11 11:37:10 FINE agents.DemandAgent|Day 43 :Reporting campaign auction results... CampaignImpl [id=230842939, reachImps=12610, dayStart=44, dayEnd=48, targetSegment=[FEMALE], videoCoef=2.0230898537643887, mobileCoef=2.107498207921632, budgetMillis=11634, advertiser=DummyAdnetwork-5]
15/11 11:37:10 FINE agents.DemandAgent|Day 43 :Reporting UCS auction results... DummyAdnetwork-5[efday=43, level=0.6561000000000001, price=0.09385023554952962] DummyAdnetwork-4[efday=43, level=0.7290000000000001, price=0.12314485277429853] DummyAdnetwork-3[efday=43, level=0.81, price=0.13726521074307546] adv1[efday=43, level=0.9, price=0.16002285720554707] DummyAdnetwork-2[efday=43, level=0.5314410000000002, price=0.05623193764165975] DummyAdnetwork-7[efday=43, level=1.0, price=0.19666716964061262] DummyAdnetwork-6[efday=43, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=43, level=0.5904900000000002, price=0.07643039422144234] 
15/11 11:37:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@7086e0d4
15/11 11:37:10 INFO agents.DemandAgent|Day 43 :Notifying new campaign opportunity: CampaignImpl [id=1711836787, reachImps=13015, dayStart=45, dayEnd=54, targetSegment=[OLD, MALE], videoCoef=2.5542265949631093, mobileCoef=1.662277667569708, budgetMillis=0, advertiser=null]
15/11 11:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:37:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
